Location,Name,Frequency,Duplex,Offset,Tone,rToneFreq,cToneFreq,DtcsCode,DtcsPolarity,Mode,TStep,Skip,Comment,URCALL,RPT1CALL,RPT2CALL,DVCODE
2,TIBET,439.887,-,9,Tone,88.5,88.5,23,NN,FM,5,,西藏,,,,
